txid	vin	sig_index	prev_txid	prev_vout	r_hex	r_dec	s_hex	s_dec	sighash_byte	sighash_name	der_strict	low_s	pubkey	pubkey_h160	prevout_type	z_method	is_target_key	verify_openssl	verify_pure	verify_zalt	block_height	block_time
00669dbad129925e48cdeb5f81196d3b267d773e39975d1fd3c641692d52ece1	1	0	f12729bd57219a12bfc495ea79cef579e2cac9b6307f9463695f94011af2e65c	0	ad4c24a39a8ba2146b0bb91f8cb950b76524980e16f539d449ad5fa62876cfb8	78384656055443568255938723049970085860326309368639870277197244105351960645560	2aaba6f765022be693695d45976004870bf6108b1e390e0770180bc8c4718d2b	19300422848212120808321862199112282108498428152728397287466621957757717286187	0x01	SIGHASH_ALL	1	1	03bbe671d87d8517f8d075d378c004161a75b79d89c4ec6eb40610a496e01c9a0f	c4a1e66addbb50db599dd25f537f4c3998ee4233	p2sh	legacy	0	True		1	445587	1482975933
00669dbad129925e48cdeb5f81196d3b267d773e39975d1fd3c641692d52ece1	1	1	f12729bd57219a12bfc495ea79cef579e2cac9b6307f9463695f94011af2e65c	0	56349c1fdec117308b3976769ed48dca20edcd5b0375da8704972b101212e232	38991858557176593004465001517450988157333434702467598199067822398870679380530	1605a8750ddb42c59a9c218d45c29b60bc1a0addc6bf189d4c6005a29e18f39f	9960879553315031801697758846581490404639610785969465809572973190584670417823	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	445587	1482975933
0067c09e06e8f527277825ff6242e6726cf31b7032a2487f8f8fc1058f4c702b	0	0	804be05cbb8d18e3833db61131396e3c71dc83c92ed05590a19243df72cf29d4	4	1581492f79813ef90084ea521e3d585f116b0f58da3659fbb0aea3f2633c6797	9726998199001770808631441240127592926470730737673147311575236802044126586775	472faa1d4fab7dc2b164e5a710cd63ebd5dd4235e84d9fc295ddef8443a0e2a0	32198428148564123832213308048217682363604287558739197400835117372459609809568	0x01	SIGHASH_ALL	1	1	03b9fb511944ea68e18c61ebf0c27c96cd851599d2e092a9190fe5e22e09f1a300	f27bd4bf3cdfaa712ff84b179de45061de37fa35	p2sh	legacy	0	True		1	444380	1482297961
0067c09e06e8f527277825ff6242e6726cf31b7032a2487f8f8fc1058f4c702b	0	1	804be05cbb8d18e3833db61131396e3c71dc83c92ed05590a19243df72cf29d4	4	927689ad648b756788c4d868160d71cfc63a54e12d207f1104ae8a04191d6c7f	66247114060709624889564571492865160918791076232384841660578306813833330388095	6bb7c242db9b737d0869fe02f8d500dda42b621f4677c2f281e26f5b33d57a1a	48722148552539046049305756170084406577946712725245903720179887080375684790810	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	444380	1482297961
0067c09e06e8f527277825ff6242e6726cf31b7032a2487f8f8fc1058f4c702b	1	0	9835edf20121a51bdf1bb1994e9377376b14d91b4fbe603d4db2ab83624fcfa7	0	d5697930bd5b72d9e7f73130e8c7502bc2e72e69a3d057721c9fb72b2d3246a9	96528992115364515672365549758240587630859298708177107367935306985557544027817	22156bd27ad23c57ec55e0dcf78b833b07dbff8e45e4680500c8c5f0b903e64a	15416484801573895508582658381513219832961302956253997347659373887811305596490	0x01	SIGHASH_ALL	1	1	03b9fb511944ea68e18c61ebf0c27c96cd851599d2e092a9190fe5e22e09f1a300	f27bd4bf3cdfaa712ff84b179de45061de37fa35	p2sh	legacy	0	True		1	444380	1482297961
0067c09e06e8f527277825ff6242e6726cf31b7032a2487f8f8fc1058f4c702b	1	1	9835edf20121a51bdf1bb1994e9377376b14d91b4fbe603d4db2ab83624fcfa7	0	dcb220423771407df0e3c82c290009c92f5c98a4c478eba153e8e918fd00e48b	99823548106927500362874685445808119355525207888755436972928148219967760819339	409863d7c365c4b5d6c340ec95de01428c86641f244c7e97bcac8457c22df714	29217272153029990943910986404607071972618213955888120769734202235806962022164	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	444380	1482297961
0081e4dfff598c332641f732b6671178cb94da488ea1c6ec35195f854caa375f	0	0	4cde10f490cf205b5511d18b2a355d287a8ce36d069535c114583368575314d9	4	341736f63c7d7cdcdda96fe9a9dd2253bd7e6becf66d8ab86eda676904f08607	23561284941639722008739905016047790212441713928762108705282990459298811774471	70edb9a401f019bb884bbc6ebff6fd3f60009939f872866280834031d7605a2c	51079063040387806166648074116279324319393124959242938159775220920180598135340	0x01	SIGHASH_ALL	1	1	03660dbdc6eab5eb3644b9f36ba7b81907b85f6995ac497dcf91931e8c49a5af5d	fdc69123925f2a50840326ec63b773321ac8ec73	p2sh	legacy	0	True		1	438031	1478681901
0081e4dfff598c332641f732b6671178cb94da488ea1c6ec35195f854caa375f	0	1	4cde10f490cf205b5511d18b2a355d287a8ce36d069535c114583368575314d9	4	c2ffd0f13a7c024dc653c89de1c956528450dbbfa710ce616391705f31cb64a8	88200680693418573829169771995806737532078442232001764906209578162342159148200	5b8967e870156f0a5a6d64760fdcd0d27439e3b77c0c8f92b3cbdc5db1a532fa	41403244415337020203059491112894346705011140051665533964764836916168524903162	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True	1	1	438031	1478681901
0081e4dfff598c332641f732b6671178cb94da488ea1c6ec35195f854caa375f	1	0	333f4966cb7bbb5c3cebc4b78d78591d034bf8c9fa700f73648e135a20b94e3a	4	a3309755e1fea69a26881b236744f49e9503a976918abb984e4292c1ff00e1a7	73812847457275638719757193073095883341447338053276891247717513547588781007271	12ad60b8629b7f2731cb2875cf9ec1ff151b5c92a004930a4e84230f4b16cdbc	8447963355369506341853386087891815590610030603548888121571010685169382641084	0x01	SIGHASH_ALL	1	1	03660dbdc6eab5eb3644b9f36ba7b81907b85f6995ac497dcf91931e8c49a5af5d	fdc69123925f2a50840326ec63b773321ac8ec73	p2sh	legacy	0	True		1	438031	1478681901
0081e4dfff598c332641f732b6671178cb94da488ea1c6ec35195f854caa375f	1	1	333f4966cb7bbb5c3cebc4b78d78591d034bf8c9fa700f73648e135a20b94e3a	4	e0ae97988fba3bc6eeb2bcce2962c00f48047af92d7665c9125e01a216a1c9df	101626555748669638379583988423970063855627509883978589971952046048722532026847	7359db5620638a052001bf2185a8e4e5f42d4d2d25a0d04864ccccc48a1912bd	52174740780257212737497613702274232404070886152159794340296608913198237160125	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	438031	1478681901
0081e4dfff598c332641f732b6671178cb94da488ea1c6ec35195f854caa375f	2	0	71bcd16704b825f226378383950e4f97aab80e4c62dcfcfb9a4ed3d257073d1e	0	e2d1635fb84b453bbf7194955dbbbc893a0616ba23ce537e2e94caa286153ff8	102592660669848577873612442353001286193175689139800668064845397250508080889848	79fab0577c53bb36d8c159230e522aa3c77c1d17f045996c1c5e69e322e89bb3	55172783510735393485058398396021112718832701835859794961448523747832353037235	0x01	SIGHASH_ALL	1	1	03660dbdc6eab5eb3644b9f36ba7b81907b85f6995ac497dcf91931e8c49a5af5d	fdc69123925f2a50840326ec63b773321ac8ec73	p2sh	legacy	0	True		1	438031	1478681901
0081e4dfff598c332641f732b6671178cb94da488ea1c6ec35195f854caa375f	2	1	71bcd16704b825f226378383950e4f97aab80e4c62dcfcfb9a4ed3d257073d1e	0	5d678a4294d78ff0d1f7e1179f55b802233812bfc45ac026c24673d91ef448d7	42248034401943181175106750174652536662184309085968026441599020302306521663703	12892b5290f670c95431c0ea0638bafd0903eec52e8b9e84bdb31ca064a24143	8383988323448322115838403826221920936807942923109144962210795274872318738755	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	438031	1478681901
0096870408a6fdbf6b8f649a91800e4af94d052b443f725741aca05e640905a2	0	0	a0d0713e86fb019844c31fd28ca095d7cc4968d96bfd9003ccf8280ecd519701	4	9a009ed5874d160fe08579d52dff301cc53fc88c74c3903cdc84a8efaef2ed87	69657274914463327611939013244589918696863209667265332032855528306026059328903	41f5311378899ec6869b7b32cdaec1f0c2703dee57336d277b855e3c255988d7	29833551399287087492194531523656497738339869501098422436200003516550656657623	0x01	SIGHASH_ALL	1	1	03c61fd255b8bc158118f58785d781958335d47fe87727d881bf87357176f3fadc	5bb821c7d1e4573dfe739f08248d47b9806b4325	p2sh	legacy	0	True		1	444894	1482596532
0096870408a6fdbf6b8f649a91800e4af94d052b443f725741aca05e640905a2	0	1	a0d0713e86fb019844c31fd28ca095d7cc4968d96bfd9003ccf8280ecd519701	4	2cc38e3e246a61cb24e99f666baee7ae5a9f0ba818b9ba70e31f0699ee597580	20247282238628449175076599188998747252785668258475931582070925918750094488960	14e6a1c74ecae2e84f1bdfd836bba5d497ac46496ac173d00ae7e2179694102c	9453748351053397563535268572565075275382358852329271611413705468872263733292	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	444894	1482596532
0096870408a6fdbf6b8f649a91800e4af94d052b443f725741aca05e640905a2	1	0	f2fe47df8010a29123ba031aabb812d5017ff766b1d39cab75f718cc078485c4	0	cf2a6c3fd42f08b5dd98821e5a3e10cd883a274a721e830690d194f72f8a5554	93703714342884482455875877223195124035185899285570426544563139137025711166804	7a3f8b97292b62684ea7987b9641d675c6bd7eb5ebedc6c72241b57a2eaf4c5e	55294442310269339489499930100146024272426981887281319185622594384370523393118	0x01	SIGHASH_ALL	1	1	03c61fd255b8bc158118f58785d781958335d47fe87727d881bf87357176f3fadc	5bb821c7d1e4573dfe739f08248d47b9806b4325	p2sh	legacy	0	True		1	444894	1482596532
0096870408a6fdbf6b8f649a91800e4af94d052b443f725741aca05e640905a2	1	1	f2fe47df8010a29123ba031aabb812d5017ff766b1d39cab75f718cc078485c4	0	0013d3ccdc2dcfad45b1ecd5db8c3b3654e3a8df8f028b78ba5f74eaeeef2afd	35031885726632027126872892144088651319199200925606261840166393373755648765	37f0dca764815ec5bea577a0dcf78679d66a4caf5e502a5d69e38d8b665a815a	25302772864718299920092066410018246767102077599880807158998758372321135329626	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	444894	1482596532
009b2164c20df957167232e9ac7e4967f0bb24b5a650c06ef15f4ff0ed24f907	0	0	f850681a538c8fd1a8f7ae7a99db3ddec01fa0edbc559f6a6fbb14378e912111	0	52b7bd15d2775b9f4f8c32d53031d33570a188907ad0ada539485e78c0d4d432	37414291615065393847994606734443807996969064597075897560954406439230406710322	3d124af45662e6008941ac53a7c43252c3d52049fd693b0eb489e40d9508ede6	27623404327299451439447640832932703278524863702863991961045924762579469135334	0x01	SIGHASH_ALL	1	1	02e3c87ccb2b7e7a08506255fbbdc05f2ae1754a5101c7b4d9caf78c0240de3568	47a43b7b2a57ff8c81a91b850d54022e0a589ddf	p2sh	legacy	0	True		1	450806	1485827964
009b2164c20df957167232e9ac7e4967f0bb24b5a650c06ef15f4ff0ed24f907	0	1	f850681a538c8fd1a8f7ae7a99db3ddec01fa0edbc559f6a6fbb14378e912111	0	697420c5b4df026243768adb4c783bd9a6161b2fb8933ce17e5fa632fa353264	47698029546797807298245135546853429305570194599158294068686467618908505715300	3c073400a43b0027a11b8e324333ce215ddaaada218ab63f2a425557fcd99586	27151497752554952376644661190344160045447837879903791734618114701925017032070	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	450806	1485827964
009b2164c20df957167232e9ac7e4967f0bb24b5a650c06ef15f4ff0ed24f907	1	0	aad8934cac5a02d105c4153ada3ca20a29171122628bfdbecfcedf036d57bea8	2	3b8d2576de6ea19ef3574b10275b7617a14cb24e4632e9f635c844b2647a6620	26935842071859846919652933448957651430055798404678849856178620452750357063200	323c6132d8a4a370b716b568d15309d1ad28e73855b8e06220130385cc419978	22722324093258177846345029115780215651477417714827422594271063088670124906872	0x01	SIGHASH_ALL	1	1	02e3c87ccb2b7e7a08506255fbbdc05f2ae1754a5101c7b4d9caf78c0240de3568	47a43b7b2a57ff8c81a91b850d54022e0a589ddf	p2sh	legacy	0	True		1	450806	1485827964
009b2164c20df957167232e9ac7e4967f0bb24b5a650c06ef15f4ff0ed24f907	1	1	aad8934cac5a02d105c4153ada3ca20a29171122628bfdbecfcedf036d57bea8	2	fb1b9f01c69a0cdb9eb25db83d165c35aedee127eb435d09497dacc3354dbbae	113579327290693172563060188522380407641997200532265713230135141613736221850542	095b38f47a9ed00259f1fbed6b905f654b74a8db710fc6c9ad2290beb7bb7e5b	4231991809080068797131228637437549704603571583689647773777176137409301806683	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	450806	1485827964
009e50af16a65f2196da9c86d9a2c8086d24cea6542654a3507b4bd9245cb180	0	0	53017a537d6b00fcaa59c081a2273ef61b2c00e8218b82f8f02be6ca93244e83	2	d1837745e3ebc2221afd70789744be906bda23926a4495b4e35cd4d0f59d508f	94765665511443107189253952314141568723074576430515506066953351598207590551695	710cdf1a4f2f8175f24d613f28205a40ff2473ee45935f4c46db24d7a0f3d235	51134093853419603895516250906853262463460737864513101138736739319576859497013	0x01	SIGHASH_ALL	1	1	035f51c344301cdf1d2375946685a4d76d1c8f8a130c0b11efa00925e64cd355b0	f240e2531513960e0a2fb656aa89f49ba154def4	p2sh	legacy	0	True		1	453718	1487477793
009e50af16a65f2196da9c86d9a2c8086d24cea6542654a3507b4bd9245cb180	0	1	53017a537d6b00fcaa59c081a2273ef61b2c00e8218b82f8f02be6ca93244e83	2	3ccc3871efe33cfee191a1f84efb5714fe810fed94f8fe77c9c41bddb54951f7	27499597285743285473839410624703019426015410010353961527369833522672553251319	3005cd89cafe249ccaa60a406f059507be27073b96b7483b55c0c2265e1463ac	21721269540212095319186393576523087036248385712781910420174701596012881142700	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	453718	1487477793
009e50af16a65f2196da9c86d9a2c8086d24cea6542654a3507b4bd9245cb180	1	0	07d2be6b609bd5460ec3de6ffa394e9c3b8c662bad3a60175e6f4332fe860971	0	8ec4b6622b171a66430fc906b6095ba8a73c24f4b8914facfebd5f10116ce517	64575985287968212356232800913242367089976800899862880108510269159764866688279	555e72187e96baa8991da479775b704476fdf9d35101ed6aec924b5f88d39e1f	38613463213120420394521968952499869092015597459415377671474113644594726149663	0x01	SIGHASH_ALL	1	1	035f51c344301cdf1d2375946685a4d76d1c8f8a130c0b11efa00925e64cd355b0	f240e2531513960e0a2fb656aa89f49ba154def4	p2sh	legacy	0	True		1	453718	1487477793
009e50af16a65f2196da9c86d9a2c8086d24cea6542654a3507b4bd9245cb180	1	1	07d2be6b609bd5460ec3de6ffa394e9c3b8c662bad3a60175e6f4332fe860971	0	1c03ff70ffc2c95d0baa94a951093c82eb9e19890d6b422861fc421fc9641e45	12671823293293017267194855393442889741280921631264455718219438479683950485061	4f0f8f420995d7e4f5cf71991e665cc01037e57713f9b58174876cc97906dc95	35760206474143244127663380375428124188059447696856159781766368342235096210581	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	453718	1487477793
00ba882e8cab4b444eb0d597c0b60764c7ee5cd5aaacb8ef70bac621ccb42e25	0	0	cac386fc796bc4a39083eda33956396d018c11948d419872e7a92fd375de763b	2	f904b3ff5f86bbdcc4d8367e474c3858c9483da1692636c60df80999e718a571	112634208982935013870993613988025458648240871426460909299452505290744540996977	69f879de0a53d6d10188b860e356bb10219ef98afa7a9926e31a75bad88423db	47931868270811744191539344758706091204946540091117117733875810238029445211099	0x01	SIGHASH_ALL	1	1	035a4c705099b31851b5cae1838ca79a3f328e1caff7b4984d1c3838f65ecbeb42	a6a02751de92287a92aa19af7f2b6347ce553535	p2sh	legacy	0	True		1	449773	1485254186
00ba882e8cab4b444eb0d597c0b60764c7ee5cd5aaacb8ef70bac621ccb42e25	0	1	cac386fc796bc4a39083eda33956396d018c11948d419872e7a92fd375de763b	2	e224711fb6c41c635328c926dfd467e3e6e111d6e12366b65d7b61a258770b99	102287091026493272048337591382159948636377337659071434990474661742513879452569	056a56535a51c2d1f5f97c64757bc44a9d48cc3fbaa229d80c87b28cee5835de	2449445829155978824173301370269949406197440732389098263951857506984868197854	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True	1	1	449773	1485254186
00ba882e8cab4b444eb0d597c0b60764c7ee5cd5aaacb8ef70bac621ccb42e25	1	0	8028da7438729746e2b9e1fb242bbeef97d751cd6b7ae72b2a54b18ab3e664a1	0	9464b800918268b62ba78ad5dcd4c24ab15fd7a1917d4e8f672f77a82428fa82	67120256233453002831060447795047287726568058337906413408442415341695379503746	64ecd68002903ba76cec9a421936280464deec4a8ae1b846e5673704485fea2d	45649741190475682722738572183929479179916324816608986088050644155415312460333	0x01	SIGHASH_ALL	1	1	035a4c705099b31851b5cae1838ca79a3f328e1caff7b4984d1c3838f65ecbeb42	a6a02751de92287a92aa19af7f2b6347ce553535	p2sh	legacy	0	True		1	449773	1485254186
00ba882e8cab4b444eb0d597c0b60764c7ee5cd5aaacb8ef70bac621ccb42e25	1	1	8028da7438729746e2b9e1fb242bbeef97d751cd6b7ae72b2a54b18ab3e664a1	0	7ce9bdd43f0bef2a847509a80dfd2bd6525220e638d7bb3e9de6c7958b159934	56499778742626216397306993251885932056389834916626723138094958137342053161268	6c27b91bd7817f99fedd60756c2602256ceae68ded4a2ea248477cadc829a46c	48919972256207258479031563791966669591878875636270837964732409938821828420716	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	449773	1485254186
00c401a36eaa6ab2b9548796dfd0ac86aa553eb964cc471818c3d4bc50333b1f	0	0	c047478821bd014ce5b49139feb8415e0572c5a0cfb561602d6bc0c2da5498dd	1	00105a1eb84737b7f3daa25fcfffa118efd4b0d100292862cdaca6dc72af73fa	28891538412824223721704973999740989566924726839854346186444882509369930746	047a556a7cd670669343959e2867487fa48479d9223f16baa854a1a4749ddb48	2025396255576791639246221630813024761233733522861181763180036831855482100552	0x01	SIGHASH_ALL	1	1	030235c91698cb4868a273faa9f101cbe5ed075908c5cdda698f8a45a2eaaa163b	e8b24f2fa93fc2472409fd5baad46bd6843fcbc4	p2sh	legacy	0	True	1	1	444748	1482502667
00c401a36eaa6ab2b9548796dfd0ac86aa553eb964cc471818c3d4bc50333b1f	0	1	c047478821bd014ce5b49139feb8415e0572c5a0cfb561602d6bc0c2da5498dd	1	ab26b1d4a3d2586433aca1595b32454875f63b4696e02ef2699e5f32399cd2f1	77413864638064640952847913253787794604300329455952499333058953701518431015665	766a1fb0c6ad4efd6ec7bc2b362be3eede0d3f324e2eeb8dbbd08e97acfae4e3	53560420641702435247447074125448035253798935968308044755790577907549626623203	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	444748	1482502667
00c401a36eaa6ab2b9548796dfd0ac86aa553eb964cc471818c3d4bc50333b1f	1	0	c0f426a70272e8d4d848fdd0c37ab021f700d3aa3af402a236b99a20be0f7d48	0	5414f8f03bd2e0cd28e9fb3e55529b2d8624eba8b6902ba2a6ac28f4270a81cc	38031334332071323925558945159827065842345384139964770502675672730033065722316	70de6f4cfea590c6c8e06a5b0d263720d3af9d9d5c6e09ded23eaa5b65d51f69	51052047259324509068681850171455403262038732724338262360312561818642878373737	0x01	SIGHASH_ALL	1	1	030235c91698cb4868a273faa9f101cbe5ed075908c5cdda698f8a45a2eaaa163b	e8b24f2fa93fc2472409fd5baad46bd6843fcbc4	p2sh	legacy	0	True		1	444748	1482502667
00c401a36eaa6ab2b9548796dfd0ac86aa553eb964cc471818c3d4bc50333b1f	1	1	c0f426a70272e8d4d848fdd0c37ab021f700d3aa3af402a236b99a20be0f7d48	0	8eb296858df6ecfcd3da101eb43cfc95479f568b9ec31ee85edf872283a29876	64543962138929917355225556770270986943776154683789914787388156585233975777398	41bb6a323b13f1686f4adc618fe20c7f670262fbfa6b3b7ebeea33d9fa32af5c	29731468498357595553899883830035473753555781788815977298670803588843650068316	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	444748	1482502667
00d53a6a3b513c988af79543e8a2278fc051dd37e6915fece85899b73f4d3627	0	0	77b264cf3b75518e2001b3b66875a12c50bbee189a227d6043cd0f902aa1e930	2	3b014f05fa71f88c453e5ac83f1e6e89ff738764f21ef5079a2cb84359cf9415	26688770312613582910658802459659198904982434693032234301302006562330824905749	0f77fd437a6afc8b29f74be457ce8e97547cb156d4b70cee8cfc0474488c25de	6996695490491899548817648632200789017411287490663605050325022925523799254494	0x01	SIGHASH_ALL	1	1	0319ec8a87d499a000b755a550ac8f85a328b75c562b417f95236866bb82d2fa3d	346c2f1e0f3c1458c14df062eee1b60bd3a397c8	p2sh	legacy	0	True		1	444123	1482145822
00d53a6a3b513c988af79543e8a2278fc051dd37e6915fece85899b73f4d3627	0	1	77b264cf3b75518e2001b3b66875a12c50bbee189a227d6043cd0f902aa1e930	2	2b2fcdf7146810b55bd43d5bdfd79a72a53822ec858a93c6a2bca0849500681d	19533915820382013416605066648806811972681001473502989493684183271629381462045	14cadc530af24c670da1ec37ff136637aa8fd3765df96720f437f7256248c7ff	9404680701775227416149263352026185477369902673566784808575950631248641705983	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	444123	1482145822
00d53a6a3b513c988af79543e8a2278fc051dd37e6915fece85899b73f4d3627	1	0	edfb62b7d7acb9aaf3f1abf154b415faafbd7e7bdbbbe4ac4b52c591512c6476	0	660ebb570f640a532508317f75a77e5b057c54fc1cce16e15c22bd794306bc17	46161939388103117452476439645627923901990512549811780882492231227045266766871	1243d560ca6f468086950220caf622897134174007f509400163f28cbe1cd7f3	8261482709284552138296337747025300254981386765602856178409883843248166590451	0x01	SIGHASH_ALL	1	1	0319ec8a87d499a000b755a550ac8f85a328b75c562b417f95236866bb82d2fa3d	346c2f1e0f3c1458c14df062eee1b60bd3a397c8	p2sh	legacy	0	True		1	444123	1482145822
00d53a6a3b513c988af79543e8a2278fc051dd37e6915fece85899b73f4d3627	1	1	edfb62b7d7acb9aaf3f1abf154b415faafbd7e7bdbbbe4ac4b52c591512c6476	0	272504ada1684cd2835bd01a1212190827ecc360045dd6bcd90f6e2ef73aaa40	17705606724198535471901749583471549244451311972019367222980236467477925243456	15ba782adb028ed6cba211d3adf1d7b254c160b7c6581b3c7a5cbddc86761c49	9828032739241192690311473588992849600020971380988210002167576857934319459401	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	444123	1482145822
00dfaf7e72fbcc9b2d38db2882e1f5ba17e721a97c051639a696f0b4310b14aa	0	0	6646eadabab4c6253b88654a49fc2ba5b59978b2e37bddf2d2a15c424886cfc8	2	31a0de8bc31d492d3f951556b1e9c4071ce3a1fc5582de1a19c9b85d9058d8a6	22447561066614113136041027426199724458289915133972735192307585049593766271142	29e5bf0717e41900b410d53fba8e72bbf78dfd5260d1cc1ad931e29ab380ef08	18950753194536052248529174248853996348636581466696422681393839934837595631368	0x01	SIGHASH_ALL	1	1	02b2d7624e885b3e3c8b72980210fc068a8aa14e0713e3769b1d57be0885e416e3	20f1465a65f2278f6c9f497344722e499cf58a7d	p2sh	legacy	0	True		1	443921	1482022675
00dfaf7e72fbcc9b2d38db2882e1f5ba17e721a97c051639a696f0b4310b14aa	0	1	6646eadabab4c6253b88654a49fc2ba5b59978b2e37bddf2d2a15c424886cfc8	2	840150cca778a0a458e900998e697183220ec11d0d8f0a709a01555b888a3810	59707620517229580980522408649098006687762883714507327734784504143372748470288	4a70b181359d00a5294ad0084f8f5c915a8c75e97f328e25234fa114ae36ad3c	33670262758999532325804883909806121400070014453803809947704809910869568171324	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	443921	1482022675
00dfaf7e72fbcc9b2d38db2882e1f5ba17e721a97c051639a696f0b4310b14aa	1	0	864dcba553391f400d05a71e088e14c14581929ef1855604d16dcd146f084276	0	2d85799d66b9b85f4e5aa9eb53125c98303defa6feec53ae38127fda01add372	20589908200700355604317878779672589971466903725822612481537342543250567582578	42d0b7d881b3dd23374af314f71100ed498ab4b5216c7724864d4e0f5e58bdea	30221421052558705659450134506480390409157857951141783701847431186116186258922	0x01	SIGHASH_ALL	1	1	02b2d7624e885b3e3c8b72980210fc068a8aa14e0713e3769b1d57be0885e416e3	20f1465a65f2278f6c9f497344722e499cf58a7d	p2sh	legacy	0	True		1	443921	1482022675
00dfaf7e72fbcc9b2d38db2882e1f5ba17e721a97c051639a696f0b4310b14aa	1	1	864dcba553391f400d05a71e088e14c14581929ef1855604d16dcd146f084276	0	bb0d6979d9f543b5a9c45ccc80ff1663e026887a65c1102283a45687e32c5c7d	84606199665386556607901185201063207686565932966114645651825609237094539746429	65c6145fd51964b3648bcf35cee618f11c0d4640ff2f8d72385c540e092831d0	46033574044299858862306721057435327439072767443785751932524353720327172796880	0x01	SIGHASH_ALL	1	1	03c511b8fe3a5e60ad16bb14b0865f8a3f192ddb386c4f8d23f72edd24764e0e23	efb581a9340943a9c20d5d1112c499c41f129265	p2sh	legacy	0	True		1	443921	1482022675
